pmt_id,pmt_x,pmt_y,pmt_z
311667,17069.182,5712.8164,6681.8247
311668,16894.117,6211.445,6681.8247
311669,16704.488,6704.719,6681.8247
311671,16282.213,7673.5093,6681.8247
311672,16049.929,8148.1904,6681.8247
311673,15803.81,8615.848,6681.8247
311674,15544.067,9076.078,6681.8247
311675,15270.926,9528.485,6681.8247
311676,14984.622,9972.679,6681.8247
311678,14373.521,10834.901,6681.8247
311679,14049.252,11252.1875,6681.8247
311680,13712.873,11659.774,6681.8247
311681,13364.673,12057.311,6681.8247
311682,13004.953,12444.453,6681.8247
311683,12634.022,12820.869,6681.8247
311684,12252.202,13186.233,6681.8247
311685,11859.82,13540.231,6681.8247
311686,11457.216,13882.559,6681.8247
311687,11044.734,14212.919,6681.8247
311688,10622.733,14531.027,6681.8247
311689,10191.576,14836.61,6681.8247
311690,9751.633,15129.404,6681.8247
311691,9303.284,15409.157,6681.8247
311693,8382.923,15928.585,6681.8247
311694,7911.7026,16167.813,6681.8247
311695,7433.6626,16393.105,6681.8247
311696,6949.2153,16604.266,6681.8247
311697,6458.778,16801.113,6681.8247
311698,5962.773,16983.479,6681.8247
311700,4955.7754,17304.146,6681.8247
311701,4445.6514,17442.174,6681.8247
311702,3931.6946,17565.164,6681.8247
311703,3414.349,17673.014,6681.8247
311704,2894.0603,17765.63,6681.8247
311705,2371.277,17842.934,6681.8247
311707,1320.0306,17951.344,6681.8247
311708,792.4738,17982.357,6681.8247
311709,264.23386,17997.873,6681.8247
311710,-264.23386,17997.873,6681.8247
311711,-792.4738,17982.357,6681.8247
311712,-1320.0306,17951.344,6681.8247
311714,-2371.277,17842.934,6681.8247
311715,-2894.0603,17765.63,6681.8247
311716,-3414.349,17673.014,6681.8247
311717,-3931.6946,17565.164,6681.8247
311718,-4445.6514,17442.174,6681.8247
311719,-4955.7754,17304.146,6681.8247
311721,-5962.773,16983.479,6681.8247
311722,-6458.778,16801.113,6681.8247
311723,-6949.2153,16604.266,6681.8247
311724,-7433.6626,16393.105,6681.8247
311725,-7911.7026,16167.813,6681.8247
311726,-8382.923,15928.585,6681.8247
311728,-9303.284,15409.157,6681.8247
311729,-9751.633,15129.404,6681.8247
311730,-10191.576,14836.61,6681.8247
311731,-10622.733,14531.027,6681.8247
311732,-11044.734,14212.919,6681.8247
311733,-11457.216,13882.559,6681.8247
311734,-11859.82,13540.231,6681.8247
311735,-12252.202,13186.233,6681.8247
311736,-12634.022,12820.869,6681.8247
311737,-13004.953,12444.453,6681.8247
311738,-13364.673,12057.311,6681.8247
311739,-13712.873,11659.774,6681.8247
311740,-14049.252,11252.1875,6681.8247
311741,-14373.521,10834.901,6681.8247
311743,-14984.622,9972.679,6681.8247
311744,-15270.926,9528.485,6681.8247
311745,-15544.067,9076.078,6681.8247
311746,-15803.81,8615.848,6681.8247
311747,-16049.929,8148.1904,6681.8247
311748,-16282.213,7673.5093,6681.8247
311750,-16704.488,6704.719,6681.8247
311751,-16894.117,6211.445,6681.8247
311752,-17069.182,5712.8164,6681.8247
311753,-17229.533,5209.263,6681.8247
311754,-17375.033,4701.22,6681.8247
311755,-17505.555,4189.1245,6681.8247
311757,-17721.232,3154.5447,6681.8247
311758,-17806.201,2632.9524,6681.8247
311759,-17875.82,2109.0906,6681.8247
311760,-17930.031,1583.4108,6681.8247
311761,-17968.787,1056.3661,6681.8247
311762,-17992.055,528.41077,6681.8247
311764,-17992.055,-528.41077,6681.8247
311765,-17968.787,-1056.3661,6681.8247
311766,-17930.031,-1583.4108,6681.8247
311767,-17875.82,-2109.0906,6681.8247
311768,-17806.201,-2632.9524,6681.8247
311769,-17721.232,-3154.5447,6681.8247
311771,-17505.555,-4189.1245,6681.8247
311772,-17375.033,-4701.22,6681.8247
311773,-17229.533,-5209.263,6681.8247
311774,-17069.182,-5712.8164,6681.8247
311775,-16894.117,-6211.445,6681.8247
311776,-16704.488,-6704.719,6681.8247
311778,-16282.213,-7673.5093,6681.8247
311779,-16049.929,-8148.1904,6681.8247
311780,-15803.81,-8615.848,6681.8247
311781,-15544.067,-9076.078,6681.8247
311782,-15270.926,-9528.485,6681.8247
311783,-14984.622,-9972.679,6681.8247
311785,-14373.521,-10834.901,6681.8247
311786,-14049.252,-11252.1875,6681.8247
311787,-13712.873,-11659.774,6681.8247
311788,-13364.673,-12057.311,6681.8247
311789,-13004.953,-12444.453,6681.8247
311790,-12634.022,-12820.869,6681.8247
311791,-12252.202,-13186.233,6681.8247
311792,-11859.82,-13540.231,6681.8247
311793,-11457.216,-13882.559,6681.8247
311794,-11044.734,-14212.919,6681.8247
311795,-10622.733,-14531.027,6681.8247
311796,-10191.576,-14836.61,6681.8247
311797,-9751.633,-15129.404,6681.8247
311798,-9303.284,-15409.157,6681.8247
311800,-8382.923,-15928.585,6681.8247
311801,-7911.7026,-16167.813,6681.8247
311802,-7433.6626,-16393.105,6681.8247
311803,-6949.2153,-16604.266,6681.8247
311804,-6458.778,-16801.113,6681.8247
311805,-5962.773,-16983.479,6681.8247
311807,-4955.7754,-17304.146,6681.8247
311808,-4445.6514,-17442.174,6681.8247
311809,-3931.6946,-17565.164,6681.8247
311810,-3414.349,-17673.014,6681.8247
311811,-2894.0603,-17765.63,6681.8247
311812,-2371.277,-17842.934,6681.8247
311814,-1320.0306,-17951.344,6681.8247
311815,-792.4738,-17982.357,6681.8247
311816,-264.23386,-17997.873,6681.8247
311817,264.23386,-17997.873,6681.8247
311818,792.4738,-17982.357,6681.8247
311819,1320.0306,-17951.344,6681.8247
311821,2371.277,-17842.934,6681.8247
311822,2894.0603,-17765.63,6681.8247
311823,3414.349,-17673.014,6681.8247
311824,3931.6946,-17565.164,6681.8247
311825,4445.6514,-17442.174,6681.8247
311826,4955.7754,-17304.146,6681.8247
311828,5962.773,-16983.479,6681.8247
311829,6458.778,-16801.113,6681.8247
311830,6949.2153,-16604.266,6681.8247
311831,7433.6626,-16393.105,6681.8247
311832,7911.7026,-16167.813,6681.8247
311833,8382.923,-15928.585,6681.8247
311835,9303.284,-15409.157,6681.8247
311836,9751.633,-15129.404,6681.8247
311837,10191.576,-14836.61,6681.8247
311838,10622.733,-14531.027,6681.8247
311839,11044.734,-14212.919,6681.8247
311840,11457.216,-13882.559,6681.8247
311841,11859.82,-13540.231,6681.8247
311842,12252.202,-13186.233,6681.8247
311843,12634.022,-12820.869,6681.8247
311844,13004.953,-12444.453,6681.8247
311845,13364.673,-12057.311,6681.8247
311846,13712.873,-11659.774,6681.8247
311847,14049.252,-11252.1875,6681.8247
311848,14373.521,-10834.901,6681.8247
311850,14984.622,-9972.679,6681.8247
311851,15270.926,-9528.485,6681.8247
311852,15544.067,-9076.078,6681.8247
311853,15803.81,-8615.848,6681.8247
311854,16049.929,-8148.1904,6681.8247
311855,16282.213,-7673.5093,6681.8247
311857,16704.488,-6704.719,6681.8247
311858,16894.117,-6211.445,6681.8247
311859,17069.182,-5712.8164,6681.8247
311860,17229.533,-5209.263,6681.8247
311861,17375.033,-4701.22,6681.8247
311862,17505.555,-4189.1245,6681.8247
311864,17721.232,-3154.5447,6681.8247
311865,17806.201,-2632.9524,6681.8247
311866,17875.82,-2109.0906,6681.8247
311867,17930.031,-1583.4108,6681.8247
311868,17968.787,-1056.3661,6681.8247
311869,17992.055,-528.41077,6681.8247
311871,18090.19,531.2929,6411.145
311872,18066.795,1062.1278,6411.145
311873,18027.828,1592.0472,6411.145
311874,17973.322,2120.5942,6411.145
311875,17903.322,2647.3135,6411.145
311876,17817.89,3171.7507,6411.145
311878,17601.037,4211.9736,6411.145
311879,17469.803,4726.8623,6411.145
311880,17323.51,5237.677,6411.145
311881,17162.283,5743.976,6411.145
311882,16986.264,6245.324,6411.145
311883,16795.602,6741.289,6411.145
311885,16371.022,7715.364,6411.145
311886,16137.471,8192.634,6411.145
311887,15890.009,8662.842,6411.145
311888,15628.851,9125.583,6411.145
311889,15354.22,9580.457,6411.145
311890,15066.354,10027.073,6411.145
311892,14451.92,10893.999,6411.145
311893,14125.882,11313.562,6411.145
311894,13787.668,11723.371,6411.145
311895,13437.569,12123.075,6411.145
311896,13075.887,12512.33,6411.145
311897,12702.934,12890.799,6411.145
311898,12319.03,13258.156,6411.145
311899,11924.509,13614.085,6411.145
311900,11519.708,13958.279,6411.145
311901,11104.977,14290.441,6411.145
311902,10680.674,14610.285,6411.145
311903,10247.164,14917.535,6411.145
311904,9804.822,15211.926,6411.145
311905,9354.028,15493.204,6411.145
311907,8428.646,16015.466,6411.145
311908,7954.856,16255.999,6411.145
311909,7474.209,16482.52,6411.145
311910,6987.119,16694.832,6411.145
311911,6494.0063,16892.752,6411.145
311912,5995.2964,17076.113,6411.145
311914,4982.806,17398.531,6411.145
311915,4469.8994,17537.309,6411.145
311916,3953.1396,17660.97,6411.145
311917,3432.9722,17769.41,6411.145
311918,2909.8457,17862.531,6411.145
311919,2384.211,17940.256,6411.145
311921,1327.2306,18049.258,6411.145
311922,796.79626,18080.441,6411.145
311923,265.67508,18096.04,6411.145
311924,-265.67508,18096.04,6411.145
311925,-796.79626,18080.441,6411.145
311926,-1327.2306,18049.258,6411.145
311928,-2384.211,17940.256,6411.145
311929,-2909.8457,17862.531,6411.145
311930,-3432.9722,17769.41,6411.145
311931,-3953.1396,17660.97,6411.145
311932,-4469.8994,17537.309,6411.145
311933,-4982.806,17398.531,6411.145
311935,-5995.2964,17076.113,6411.145
311936,-6494.0063,16892.752,6411.145
311937,-6987.119,16694.832,6411.145
311938,-7474.209,16482.52,6411.145
311939,-7954.856,16255.999,6411.145
311940,-8428.646,16015.466,6411.145
311942,-9354.028,15493.204,6411.145
311943,-9804.822,15211.926,6411.145
311944,-10247.164,14917.535,6411.145
311945,-10680.674,14610.285,6411.145
311946,-11104.977,14290.441,6411.145
311947,-11519.708,13958.279,6411.145
311948,-11924.509,13614.085,6411.145
311949,-12319.03,13258.156,6411.145
311950,-12702.934,12890.799,6411.145
311951,-13075.887,12512.33,6411.145
311952,-13437.569,12123.075,6411.145
311953,-13787.668,11723.371,6411.145
311954,-14125.882,11313.562,6411.145
311955,-14451.92,10893.999,6411.145
311957,-15066.354,10027.073,6411.145
311958,-15354.22,9580.457,6411.145
311959,-15628.851,9125.583,6411.145
311960,-15890.009,8662.842,6411.145
311961,-16137.471,8192.634,6411.145
311962,-16371.022,7715.364,6411.145
311964,-16795.602,6741.289,6411.145
311965,-16986.264,6245.324,6411.145
311966,-17162.283,5743.976,6411.145
311967,-17323.51,5237.677,6411.145
311968,-17469.803,4726.8623,6411.145
311969,-17601.037,4211.9736,6411.145
311971,-17817.89,3171.7507,6411.145
311972,-17903.322,2647.3135,6411.145
311973,-17973.322,2120.5942,6411.145
311974,-18027.828,1592.0472,6411.145
311975,-18066.795,1062.1278,6411.145
311976,-18090.19,531.2929,6411.145
311978,-18090.19,-531.2929,6411.145
311979,-18066.795,-1062.1278,6411.145
311980,-18027.828,-1592.0472,6411.145
311981,-17973.322,-2120.5942,6411.145
311982,-17903.322,-2647.3135,6411.145
311983,-17817.89,-3171.7507,6411.145
311985,-17601.037,-4211.9736,6411.145
311986,-17469.803,-4726.8623,6411.145
311987,-17323.51,-5237.677,6411.145
311988,-17162.283,-5743.976,6411.145
311989,-16986.264,-6245.324,6411.145
311990,-16795.602,-6741.289,6411.145
311992,-16371.022,-7715.364,6411.145
311993,-16137.471,-8192.634,6411.145
311994,-15890.009,-8662.842,6411.145
311995,-15628.851,-9125.583,6411.145
311996,-15354.22,-9580.457,6411.145
311997,-15066.354,-10027.073,6411.145
311999,-14451.92,-10893.999,6411.145
312000,-14125.882,-11313.562,6411.145
312001,-13787.668,-11723.371,6411.145
312002,-13437.569,-12123.075,6411.145
312003,-13075.887,-12512.33,6411.145
312004,-12702.934,-12890.799,6411.145
312005,-12319.03,-13258.156,6411.145
312006,-11924.509,-13614.085,6411.145
312007,-11519.708,-13958.279,6411.145
312008,-11104.977,-14290.441,6411.145
312009,-10680.674,-14610.285,6411.145
312010,-10247.164,-14917.535,6411.145
312011,-9804.822,-15211.926,6411.145
312012,-9354.028,-15493.204,6411.145
312014,-8428.646,-16015.466,6411.145
312015,-7954.856,-16255.999,6411.145
312016,-7474.209,-16482.52,6411.145
312017,-6987.119,-16694.832,6411.145
312018,-6494.0063,-16892.752,6411.145
312019,-5995.2964,-17076.113,6411.145
312021,-4982.806,-17398.531,6411.145
312022,-4469.8994,-17537.309,6411.145
312023,-3953.1396,-17660.97,6411.145
312024,-3432.9722,-17769.41,6411.145
312025,-2909.8457,-17862.531,6411.145
312026,-2384.211,-17940.256,6411.145
312028,-1327.2306,-18049.258,6411.145
312029,-796.79626,-18080.441,6411.145
312030,-265.67508,-18096.04,6411.145
312031,265.67508,-18096.04,6411.145
312032,796.79626,-18080.441,6411.145
312033,1327.2306,-18049.258,6411.145
312035,2384.211,-17940.256,6411.145
312036,2909.8457,-17862.531,6411.145
312037,3432.9722,-17769.41,6411.145
312038,3953.1396,-17660.97,6411.145
312039,4469.8994,-17537.309,6411.145
312040,4982.806,-17398.531,6411.145
312042,5995.2964,-17076.113,6411.145
312043,6494.0063,-16892.752,6411.145
312044,6987.119,-16694.832,6411.145
312045,7474.209,-16482.52,6411.145
312046,7954.856,-16255.999,6411.145
312047,8428.646,-16015.466,6411.145
312049,9354.028,-15493.204,6411.145
312050,9804.822,-15211.926,6411.145
312051,10247.164,-14917.535,6411.145
312052,10680.674,-14610.285,6411.145
312053,11104.977,-14290.441,6411.145
312054,11519.708,-13958.279,6411.145
312055,11924.509,-13614.085,6411.145
312056,12319.03,-13258.156,6411.145
312057,12702.934,-12890.799,6411.145
312058,13075.887,-12512.33,6411.145
312059,13437.569,-12123.075,6411.145
312060,13787.668,-11723.371,6411.145
312061,14125.882,-11313.562,6411.145
312062,14451.92,-10893.999,6411.145
312064,15066.354,-10027.073,6411.145
312065,15354.22,-9580.457,6411.145
312066,15628.851,-9125.583,6411.145
312067,15890.009,-8662.842,6411.145
312068,16137.471,-8192.634,6411.145
312069,16371.022,-7715.364,6411.145
312071,16795.602,-6741.289,6411.145
312072,16986.264,-6245.324,6411.145
312073,17162.283,-5743.976,6411.145
312074,17323.51,-5237.677,6411.145
312075,17469.803,-4726.8623,6411.145
312076,17601.037,-4211.9736,6411.145
312078,17817.89,-3171.7507,6411.145
312079,17903.322,-2647.3135,6411.145
312080,17973.322,-2120.5942,6411.145
312081,18027.828,-1592.0472,6411.145
312082,18066.795,-1062.1278,6411.145
312083,18090.19,-531.2929,6411.145
312084,18148.654,266.44708,6260.619
312085,18133.01,799.1125,6260.619
312086,18101.736,1331.0891,6260.619
312087,18054.857,1861.9183,6260.619
312088,17992.418,2391.1426,6260.619
312089,17914.467,2918.3057,6260.619
312090,17821.076,3442.9534,6260.619
312092,17588.3,4482.8955,6260.619
312093,17449.117,4997.2935,6260.619
312094,17294.895,5507.3843,6260.619
312095,17125.764,6012.7275,6260.619
312096,16941.87,6512.8877,6260.619
312097,16743.373,7007.434,6260.619
312099,16303.264,7977.9844,6260.619
312100,16062.032,8453.152,6260.619
312101,15806.954,8921.033,6260.619
312102,15538.252,9381.225,6260.619
312103,15256.155,9833.329,6260.619
312104,14960.908,10276.958,6260.619
312106,14331.991,11137.265,6260.619
312107,13998.864,11553.201,6260.619
312108,13653.669,11959.179,6260.619
312109,13296.705,12354.848,6260.619
312110,12928.28,12739.867,6260.619
312111,12548.711,13113.905,6260.619
312113,11757.458,13827.756,6260.619
312114,11346.456,14166.954,6260.619
312115,10925.675,14493.939,6260.619
312116,10495.475,14808.432,6260.619
312117,10056.229,15110.159,6260.619
312118,9608.313,15398.862,6260.619
312120,8688.03,15936.21,6260.619
312121,8216.455,16184.392,6260.619
312122,7737.797,16418.621,6260.619
312123,7252.469,16638.7,6260.619
312124,6760.89,16844.436,6260.619
312125,6263.4834,17035.652,6260.619
312127,5252.906,17373.877,6260.619
312128,4740.6064,17520.596,6260.619
312129,4224.22,17652.213,6260.619
312130,3704.1934,17768.613,6260.619
312131,3180.9731,17869.697,6260.619
312132,2655.0112,17955.377,6260.619
312134,1596.6768,18080.246,6260.619
312135,1065.2166,18119.326,6260.619
312136,532.83813,18142.787,6260.619
312137,0.00047369295,18150.61,6260.619
312138,-532.8372,18142.787,6260.619
312139,-1065.2156,18119.326,6260.619
312140,-1596.6758,18080.246,6260.619
312142,-2655.0103,17955.377,6260.619
312143,-3180.9722,17869.697,6260.619
312144,-3704.1924,17768.613,6260.619
312145,-4224.219,17652.213,6260.619
312146,-4740.6055,17520.598,6260.619
312147,-5252.905,17373.879,6260.619
312149,-6263.4824,17035.652,6260.619
312150,-6760.889,16844.436,6260.619
312151,-7252.4683,16638.701,6260.619
312152,-7737.796,16418.623,6260.619
312153,-8216.454,16184.392,6260.619
312154,-8688.029,15936.21,6260.619
312156,-9608.3125,15398.863,6260.619
312157,-10056.228,15110.16,6260.619
312158,-10495.475,14808.433,6260.619
312159,-10925.674,14493.94,6260.619
312160,-11346.456,14166.954,6260.619
312161,-11757.457,13827.757,6260.619
312163,-12548.71,13113.906,6260.619
312164,-12928.279,12739.868,6260.619
312165,-13296.705,12354.849,6260.619
312166,-13653.669,11959.18,6260.619
312167,-13998.863,11553.202,6260.619
312168,-14331.991,11137.266,6260.619
312170,-14960.908,10276.959,6260.619
312171,-15256.155,9833.33,6260.619
312172,-15538.251,9381.226,6260.619
312173,-15806.954,8921.034,6260.619
312174,-16062.031,8453.153,6260.619
312175,-16303.264,7977.9854,6260.619
312177,-16743.371,7007.435,6260.619
312178,-16941.87,6512.8887,6260.619
312179,-17125.764,6012.728,6260.619
312180,-17294.895,5507.3853,6260.619
312181,-17449.117,4997.2944,6260.619
312182,-17588.299,4482.8965,6260.619
312184,-17821.074,3442.9543,6260.619
312185,-17914.467,2918.3066,6260.619
312186,-17992.418,2391.1436,6260.619
312187,-18054.857,1861.9193,6260.619
312188,-18101.736,1331.0901,6260.619
312189,-18133.01,799.11346,6260.619
312190,-18148.654,266.44803,6260.619
312191,-18148.654,-266.44708,6260.619
312192,-18133.01,-799.1125,6260.619
312193,-18101.736,-1331.0891,6260.619
312194,-18054.857,-1861.9183,6260.619
312195,-17992.418,-2391.1426,6260.619
312196,-17914.467,-2918.3057,6260.619
312197,-17821.076,-3442.9534,6260.619
312199,-17588.3,-4482.8955,6260.619
312200,-17449.117,-4997.2935,6260.619
312201,-17294.895,-5507.3843,6260.619
312202,-17125.764,-6012.7275,6260.619
312203,-16941.87,-6512.8877,6260.619
312204,-16743.373,-7007.434,6260.619
312206,-16303.264,-7977.9844,6260.619
312207,-16062.032,-8453.152,6260.619
312208,-15806.954,-8921.033,6260.619
312209,-15538.252,-9381.225,6260.619
312210,-15256.155,-9833.329,6260.619
312211,-14960.908,-10276.958,6260.619
312213,-14331.991,-11137.265,6260.619
312214,-13998.864,-11553.201,6260.619
312215,-13653.669,-11959.179,6260.619
312216,-13296.705,-12354.848,6260.619
312217,-12928.28,-12739.867,6260.619
312218,-12548.711,-13113.905,6260.619
312220,-11757.458,-13827.756,6260.619
312221,-11346.456,-14166.954,6260.619
312222,-10925.675,-14493.939,6260.619
312223,-10495.475,-14808.432,6260.619
312224,-10056.229,-15110.159,6260.619
312225,-9608.313,-15398.862,6260.619
312227,-8688.03,-15936.21,6260.619
312228,-8216.455,-16184.392,6260.619
312229,-7737.797,-16418.621,6260.619
312230,-7252.469,-16638.7,6260.619
312231,-6760.89,-16844.436,6260.619
312232,-6263.4834,-17035.652,6260.619
312234,-5252.906,-17373.877,6260.619
312235,-4740.6064,-17520.596,6260.619
312236,-4224.22,-17652.213,6260.619
312237,-3704.1934,-17768.613,6260.619
312238,-3180.9731,-17869.697,6260.619
312239,-2655.0112,-17955.377,6260.619
312241,-1596.6768,-18080.246,6260.619
312242,-1065.2166,-18119.326,6260.619
312243,-532.83813,-18142.787,6260.619
312244,-0.00047369298,-18150.61,6260.619
312245,532.8372,-18142.787,6260.619
312246,1065.2156,-18119.326,6260.619
312247,1596.6758,-18080.246,6260.619
312249,2655.0103,-17955.377,6260.619
312250,3180.9722,-17869.697,6260.619
312251,3704.1924,-17768.613,6260.619
312252,4224.219,-17652.213,6260.619
312253,4740.6055,-17520.598,6260.619
312254,5252.905,-17373.879,6260.619
312256,6263.4824,-17035.652,6260.619
312257,6760.889,-16844.436,6260.619
312258,7252.4683,-16638.701,6260.619
312259,7737.796,-16418.623,6260.619
312260,8216.454,-16184.392,6260.619
312261,8688.029,-15936.21,6260.619
312263,9608.3125,-15398.863,6260.619
312264,10056.228,-15110.16,6260.619
312265,10495.475,-14808.433,6260.619
312266,10925.674,-14493.94,6260.619
312267,11346.456,-14166.954,6260.619
312268,11757.457,-13827.757,6260.619
312270,12548.71,-13113.906,6260.619
312271,12928.279,-12739.868,6260.619
312272,13296.705,-12354.849,6260.619
312273,13653.669,-11959.18,6260.619
312274,13998.863,-11553.202,6260.619
312275,14331.991,-11137.266,6260.619
312277,14960.908,-10276.959,6260.619
312278,15256.155,-9833.33,6260.619
312279,15538.251,-9381.226,6260.619
312280,15806.954,-8921.034,6260.619
312281,16062.031,-8453.153,6260.619
312282,16303.264,-7977.9854,6260.619
312284,16743.371,-7007.435,6260.619
312285,16941.87,-6512.8887,6260.619
312286,17125.764,-6012.728,6260.619
312287,17294.895,-5507.3853,6260.619
312288,17449.117,-4997.2944,6260.619
312289,17588.299,-4482.8965,6260.619
312291,17821.074,-3442.9543,6260.619
312292,17914.467,-2918.3066,6260.619
312293,17992.418,-2391.1436,6260.619
312294,18054.857,-1861.9193,6260.619
312295,18101.736,-1331.0901,6260.619
312296,18133.01,-799.11346,6260.619
312297,18148.654,-266.44803,6260.619
312298,18241.783,267.81482,5983.777
312299,18226.06,803.2136,5983.777
312300,18194.625,1337.92,5983.777
312301,18147.506,1871.4733,5983.777
312302,18084.746,2403.413,5983.777
312303,18006.395,2933.2815,5983.777
312304,17912.523,3460.6213,5983.777
312306,17678.555,4505.9,5983.777
312307,17538.658,5022.9375,5983.777
312308,17383.643,5535.6455,5983.777
312309,17213.645,6043.582,5983.777
312310,17028.807,6546.309,5983.777
312311,16829.291,7043.393,5983.777
312313,16386.924,8018.924,5983.777
312314,16144.454,8496.53,5983.777
312315,15888.067,8966.8125,5983.777
312316,15617.986,9429.365,5983.777
312317,15334.442,9883.79,5983.777
312318,15037.68,10329.694,5983.777
312320,14405.536,11194.416,5983.777
312321,14070.698,11612.487,5983.777
312322,13723.732,12020.548,5983.777
312323,13364.9375,12418.247,5983.777
312324,12994.621,12805.242,5983.777
312325,12613.104,13181.199,5983.777
312327,11817.791,13898.713,5983.777
312328,11404.681,14239.651,5983.777
312329,10981.739,14568.315,5983.777
312330,10549.332,14884.422,5983.777
312331,10107.831,15187.697,5983.777
312332,9657.618,15477.882,5983.777
312334,8732.612,16017.986,5983.777
312335,8258.617,16267.441,5983.777
312336,7777.503,16502.875,5983.777
312337,7289.685,16724.082,5983.777
312338,6795.5835,16930.873,5983.777
312339,6295.624,17123.07,5983.777
312341,5279.8604,17463.031,5983.777
312342,4764.932,17610.504,5983.777
312343,4245.8965,17742.795,5983.777
312344,3723.201,17859.793,5983.777
312345,3197.296,17961.395,5983.777
312346,2668.6348,18047.516,5983.777
312348,1604.8695,18173.023,5983.777
312349,1070.6823,18212.305,5983.777
312350,535.57196,18235.887,5983.777
312351,1.1171075e-12,18243.75,5983.777
312352,-535.57196,18235.887,5983.777
312353,-1070.6823,18212.305,5983.777
312354,-1604.8695,18173.023,5983.777
312356,-2668.6348,18047.516,5983.777
312357,-3197.296,17961.395,5983.777
312358,-3723.201,17859.793,5983.777
312359,-4245.8965,17742.795,5983.777
312360,-4764.932,17610.504,5983.777
312361,-5279.8604,17463.031,5983.777
312363,-6295.624,17123.07,5983.777
312364,-6795.5835,16930.873,5983.777
312365,-7289.685,16724.082,5983.777
312366,-7777.503,16502.875,5983.777
312367,-8258.617,16267.441,5983.777
312368,-8732.612,16017.986,5983.777
312370,-9657.618,15477.882,5983.777
312371,-10107.831,15187.697,5983.777
312372,-10549.332,14884.422,5983.777
312373,-10981.739,14568.315,5983.777
312374,-11404.681,14239.651,5983.777
312375,-11817.791,13898.713,5983.777
312377,-12613.104,13181.199,5983.777
312378,-12994.621,12805.242,5983.777
312379,-13364.9375,12418.247,5983.777
312380,-13723.732,12020.548,5983.777
312381,-14070.698,11612.487,5983.777
312382,-14405.536,11194.416,5983.777
312384,-15037.68,10329.694,5983.777
312385,-15334.442,9883.79,5983.777
312386,-15617.986,9429.365,5983.777
312387,-15888.067,8966.8125,5983.777
312388,-16144.454,8496.53,5983.777
312389,-16386.924,8018.924,5983.777
312391,-16829.291,7043.393,5983.777
312392,-17028.807,6546.309,5983.777
312393,-17213.645,6043.582,5983.777
312394,-17383.643,5535.6455,5983.777
312395,-17538.658,5022.9375,5983.777
312396,-17678.555,4505.9,5983.777
312398,-17912.523,3460.6213,5983.777
312399,-18006.395,2933.2815,5983.777
312400,-18084.746,2403.413,5983.777
312401,-18147.506,1871.4733,5983.777
312402,-18194.625,1337.92,5983.777
312403,-18226.06,803.2136,5983.777
312404,-18241.783,267.81482,5983.777
312405,-18241.783,-267.81482,5983.777
312406,-18226.06,-803.2136,5983.777
312407,-18194.625,-1337.92,5983.777
312408,-18147.506,-1871.4733,5983.777
312409,-18084.746,-2403.413,5983.777
312410,-18006.395,-2933.2815,5983.777
312411,-17912.523,-3460.6213,5983.777
312413,-17678.555,-4505.9,5983.777
312414,-17538.658,-5022.9375,5983.777
312415,-17383.643,-5535.6455,5983.777
312416,-17213.645,-6043.582,5983.777
312417,-17028.807,-6546.309,5983.777
312418,-16829.291,-7043.393,5983.777
312420,-16386.924,-8018.924,5983.777
312421,-16144.454,-8496.53,5983.777
312422,-15888.067,-8966.8125,5983.777
312423,-15617.986,-9429.365,5983.777
312424,-15334.442,-9883.79,5983.777
312425,-15037.68,-10329.694,5983.777
312427,-14405.536,-11194.416,5983.777
312428,-14070.698,-11612.487,5983.777
312429,-13723.732,-12020.548,5983.777
312430,-13364.9375,-12418.247,5983.777
312431,-12994.621,-12805.242,5983.777
312432,-12613.104,-13181.199,5983.777
312434,-11817.791,-13898.713,5983.777
312435,-11404.681,-14239.651,5983.777
312436,-10981.739,-14568.315,5983.777
312437,-10549.332,-14884.422,5983.777
312438,-10107.831,-15187.697,5983.777
312439,-9657.618,-15477.882,5983.777
312441,-8732.612,-16017.986,5983.777
312442,-8258.617,-16267.441,5983.777
312443,-7777.503,-16502.875,5983.777
312444,-7289.685,-16724.082,5983.777
312445,-6795.5835,-16930.873,5983.777
312446,-6295.624,-17123.07,5983.777
312448,-5279.8604,-17463.031,5983.777
312449,-4764.932,-17610.504,5983.777
312450,-4245.8965,-17742.795,5983.777
312451,-3723.201,-17859.793,5983.777
312452,-3197.296,-17961.395,5983.777
312453,-2668.6348,-18047.516,5983.777
312455,-1604.8695,-18173.023,5983.777
312456,-1070.6823,-18212.305,5983.777
312457,-535.57196,-18235.887,5983.777
312458,-3.3513225e-12,-18243.75,5983.777
312459,535.57196,-18235.887,5983.777
312460,1070.6823,-18212.305,5983.777
312461,1604.8695,-18173.023,5983.777
312463,2668.6348,-18047.516,5983.777
312464,3197.296,-17961.395,5983.777
312465,3723.201,-17859.793,5983.777
312466,4245.8965,-17742.795,5983.777
312467,4764.932,-17610.504,5983.777
312468,5279.8604,-17463.031,5983.777
312470,6295.624,-17123.07,5983.777
312471,6795.5835,-16930.873,5983.777
312472,7289.685,-16724.082,5983.777
312473,7777.503,-16502.875,5983.777
312474,8258.617,-16267.441,5983.777
312475,8732.612,-16017.986,5983.777
312477,9657.618,-15477.882,5983.777
312478,10107.831,-15187.697,5983.777
312479,10549.332,-14884.422,5983.777
312480,10981.739,-14568.315,5983.777
