E,R,evtID,x,y,z
4.724254,16404.293,1566,2528.2473,-5537.342,-15233.078000000001
2.2406645,6888.2163,1568,-2689.9179999999997,-233.12384,-6336.996
1.7161428,9347.604,1569,-3296.0295,6534.6626,5814.814
5.799690200000001,16922.66,1573,14394.617,6502.8755,-6073.2217
3.5886292,16974.12,1574,222.09695,-12658.958999999999,11305.845
6.266252,11625.303,1575,7240.107,8766.096,-2425.7117
1.4337491000000002,11223.268999999998,1576,5906.314,-3255.7874,-8970.9
4.97358,10682.038,1578,-1609.5472,-10323.181999999999,-2224.2324
6.7761955,17676.729,1579,-3834.7095,16458.238,-5185.3794
7.164775,16405.396,1580,7083.0337,13793.708999999999,-5357.358
9.443907000000001,17274.367,1581,-3319.5686,13626.277,10085.077
2.507507,7560.863,1582,-5884.0215,4676.0693,-824.2030599999999
5.158241,14713.698999999999,1583,11495.087,4243.594,8145.4185
3.9121542000000002,10079.529,1585,-3679.5862,-973.8367,9333.23
8.211312,14896.442,1587,-481.64648,-5152.0779999999995,-13968.826000000001
3.3889034,12994.71,1588,-3614.2666,-8304.794,9318.26
3.3484201000000002,15267.473,1589,-5856.0137,12319.601,6857.861
10.123985000000001,13901.423,1591,7473.355,-1454.0231,11631.18
1.4513868,16906.88,1592,-4648.26,10212.466,12646.812
10.019759,16885.945,1593,5889.326,14797.885,-5610.134
2.9084246,16794.082,1597,1385.3972,-5609.0625,-15768.966999999999
8.331645,17315.271,1598,-2683.1514,15593.036,7033.9556
7.414316,15432.098999999998,1600,-8263.617,-3516.2612,12549.829
9.373739,9805.123,1601,-3193.4179999999997,2050.6353,-9040.875
6.807606699999999,12165.764,1602,-10042.661,-6219.8267,2909.3862
5.816836400000001,14274.841,1603,-9575.095,9518.525,4635.333
5.1006727,16045.518999999998,1604,-7806.0815,-9360.363000000001,-10435.869
9.715955000000001,12380.846000000001,1605,-4145.8,-8822.654,7632.723000000001
1.7686724999999999,17266.025,1607,11264.673999999999,-5959.9375,11649.116000000002
9.338576,16391.797,1608,15929.157,722.05615,3798.8972
9.123877,11966.038,1609,-5596.135,5931.1167,8757.351
2.7452970000000003,14596.048,1611,2302.9685,9744.374,10620.176000000001
5.6382504,15512.487,1613,11195.253,-9636.453000000001,-4737.334
8.440877,17106.498,1615,-1975.46,15054.608999999999,-7879.629
8.433784,17402.082,1616,13337.885,2616.9014,-10866.696000000002
5.8790054000000005,12499.226999999999,1619,3822.117,-10521.583,-5560.429
9.523128,15602.783000000001,1621,-6634.24,3908.26,13570.527
4.095862,16622.742,1622,-12343.633999999998,8043.0605,7698.0166
0.5963151999999999,13074.393,1623,10299.742,-7512.8184,-2900.4482
4.4860086,17684.076,1625,2318.7788,3874.2929999999997,17097.943
1.2673895,7862.09,1627,1619.9833,7380.5146,2171.661
9.339546,14578.518999999998,1628,-7787.5557,6569.828,-10427.106
3.3454912000000006,13233.521,1629,-1786.6737,-12951.184,2049.5708
9.670775,15576.133,1630,3363.9253,3849.8677,-14713.206
5.146085299999999,10291.466,1631,6150.1567,-3966.4053,-7235.8457
9.017447,16973.88,1632,7236.243,-10105.639000000001,-11559.649
7.599355,16272.68,1635,15959.5,3170.6445,203.65968
6.4804597,5502.0522,1636,3096.788,1529.5548,4282.8667
10.491968,9052.52,1637,-8063.057,266.87335,-4106.5796
3.4752786,13471.353000000001,1638,9951.18,-8471.581,-3268.5879999999997
5.952918,17337.311999999998,1639,12570.803,11889.6045,1092.9757
5.945278,16606.04,1640,-15715.456,3056.6643,4409.286
7.134320699999999,7637.26,1642,-7139.673000000001,-2020.1667,-1808.7933
2.6435452,13990.746000000001,1643,9341.633,10008.491,-2881.8362
4.2939377,12049.15,1644,892.0065,8869.167,-8107.0474
7.4471292,9253.509,1646,-8034.4097,-2649.9692,3748.7798
7.558864999999999,10395.951,1649,-5746.6855,8168.246999999999,2886.3728
9.281696,16003.568000000001,1651,11512.205,10193.71,4435.27
9.417417,13352.791000000001,1653,7653.8765,-6620.696,8711.004
5.239145300000001,14977.953000000001,1654,-11248.263,2357.4426,-9605.109
1.2558824,11372.646999999999,1655,5538.5635,-492.0488,-9920.65
4.4908155999999995,15960.782,1656,-1773.5199,14846.411,-5584.3765
5.031325,12139.685,1657,456.6092,11907.105,-2320.4084
6.3091992999999995,15443.23,1658,1731.0033,-15345.861,38.99992
2.6258576000000002,16802.31,1659,1104.7793,10163.965,13333.827
4.7307854,15408.053,1660,-5269.8794,2826.716,14200.216
2.5707445,13752.771,1661,10546.562,-8825.598,-132.61682
10.370543,13594.171,1662,-923.205,13316.059,-2575.221
1.3696139999999999,12130.729,1664,5719.338000000001,10665.925,825.7058
8.902596,9955.306999999999,1665,6649.694,-4520.0109999999995,-5870.196999999999
1.4019584999999999,16051.785,1666,14354.479,7177.0093,-315.12
6.8489130000000005,17571.46,1669,13053.883999999998,2788.639,11426.9795
4.352251,15065.306999999999,1670,11109.587,-3976.8625,9366.169
3.6571817,9159.5205,1671,2499.1948,-128.1469,-8811.04
8.029883,14201.428,1674,-1460.0851,6985.0513,12278.346000000001
8.956217,16064.501,1675,-15601.531,3137.0955,-2195.2317
9.283908,7376.906999999999,1676,3257.7729999999997,-6525.7919999999995,1104.4083
0.8394193000000001,11248.919,1677,11018.34,-2130.8154,-770.70465
1.760128,13265.187,1678,9125.099,6068.6704,7474.5566
9.70479,17475.303,1679,-138.83195,-17305.361,2427.2270000000003
3.6763287000000004,10622.335,1680,49.131454,9411.398000000001,-4925.157
9.466491,12066.274,1681,-7412.517,9210.009,2413.5693
4.8606386,10572.868,1682,6066.134,-4031.5369,7663.8286
2.0046716,15453.14,1683,-11816.711000000001,-7910.7485,-6048.5483
2.0705268,16312.968,1685,-15330.406,5384.598000000001,1448.332
7.511285000000001,15081.473,1686,3026.487,-13643.273000000001,-5670.2993
3.8430910000000003,13039.649,1687,9141.953000000001,9214.404,1245.7518
8.355625999999999,9317.453000000001,1688,-2086.1804,2872.8765,8614.485
2.3365982000000005,9919.365,1689,-8663.809000000001,-1549.7160000000001,-4574.9985
1.1417466,15766.011999999999,1690,-10824.151000000002,10530.38,4529.456
10.399675,14078.566,1692,-8122.6772,-1437.6831,11408.821000000002
4.7515426,11823.739,1693,-10208.125,-5965.9424,50.186977
4.8455114,11473.268,1696,11002.393,641.32104,-3189.347
2.1411860000000003,13296.823999999999,1698,12247.686000000002,-3903.1243,3400.7869
9.618342,17049.072,1699,13853.871000000001,-8155.0024,5677.77
2.185241,15330.36,1700,-453.1762,-4454.5737,-14661.901000000002
5.694362,15431.743999999999,1701,-11437.478000000001,-8967.757,-5186.73
10.468522,10941.173999999999,1702,2569.4094,-10568.524,1188.993
1.5234791,14696.17,1703,-10038.869,2818.3455,10356.42
9.021133,13205.398000000001,1704,8071.784000000001,5569.937,-8843.34
5.5780606,16939.861,1705,-5074.485,15961.462,-2537.7622
7.325497599999999,9560.082,1706,-9148.04,2383.5918,-1423.7333
0.99472696,6225.1333,1707,2932.1106,-5419.8228,-883.47925
10.160838,8525.154,1711,4339.9966,4615.219,-5704.597
4.7342787,9375.431999999999,1712,-7352.625,-2244.9329,-5366.3667
10.045408,14339.367,1713,9196.712,1802.2834,10853.097
8.711865,15668.86,1715,9934.389000000001,-3948.2866,11455.659
5.1266212,15912.938999999998,1716,-257.7877,-2716.388,-15677.258
9.317300999999999,13565.327,1718,1432.0347,3642.933,-12988.318000000001
3.6031053,14014.822,1719,-12481.159,-2579.59,5829.3755
5.185902,16674.855,1723,-11882.7705,-5070.362,10542.39
9.5182705,11052.229,1724,1291.5148,10976.503,11.483231
4.081739,4548.794,1725,-1140.0333,3901.1282,2042.8043
5.7879868,15896.701000000001,1728,12950.274,3605.0417,8485.232
2.8135512,11909.72,1730,-8398.139000000001,7731.3325,-3396.9385
8.1450205,13975.862,1731,12668.04,5299.6494,2599.8496
6.441357599999999,16495.277,1735,-1967.7332,16294.02,-1651.3975
5.804026599999999,10981.673,1736,-6281.928000000001,5383.6255,-7221.571999999999
4.376957,15769.864,1737,2348.6628,-6769.7676,14047.87
3.5748653,14481.258999999998,1738,-8614.515,-9259.985999999999,-7053.343000000001
6.569121400000001,9635.958,1741,5917.3955,-7259.905,2264.928
7.8007455000000006,14747.317,1742,2676.8867,5143.6655,13559.511999999999
3.3378502999999995,13529.173999999999,1744,6803.6123,-1335.9641,11617.427
6.441458,14636.751,1746,9323.595,11096.461000000001,2042.9419
8.816117,11918.367,1749,-9422.586,1397.3146,-7163.09
8.381711,12078.613000000001,1750,-5266.3833,10855.288999999999,566.3901
10.300156,15362.148000000001,1751,-3306.6279999999997,4188.876,-14405.386
7.886009,9653.044,1755,8842.425,297.97482,3860.5679
1.9236088,16366.806,1756,-9198.939,10732.62,-8250.013
9.037713,15666.208999999999,1758,-7289.901,-11112.566,-8294.475
3.462571,9324.644,1759,7228.505999999999,-2179.314,-5472.5015
5.039307,10786.585,1760,-1896.7252,-7851.6304,-7148.759
5.878753,12715.341,1761,-5969.0127,-523.08276,11215.042
9.416333999999999,17405.482,1762,11534.206,-3641.357,12516.128
4.1917577,12098.556,1763,-1777.3306,-9163.443000000001,-7697.236
7.845672599999999,10173.077,1765,5466.4727,-8478.506,-1313.0588
9.858175,4574.544,1766,541.53265,3960.5881,-2224.1711
5.270433000000001,16338.201000000001,1767,12753.808,-6725.3730000000005,-7684.1772
1.9929576,2868.1929999999998,1768,1193.7393,2511.8464,-701.53076
2.6707551,14364.316,1769,-277.82217,-2603.3953,-14123.694
6.180148,17085.352,1772,252.8355,-14044.302,-9726.401
7.588317999999999,14842.17,1773,5527.3022,10867.993,-8463.195
1.2890208,12337.614,1776,-3236.5674,7799.3594,8995.073
1.0663216999999998,13748.833999999999,1777,1892.0410000000002,-12576.207,5223.9490000000005
4.7338324,16678.404,1778,16570.402,-332.48605,-1865.5818
7.48477,16268.21,1779,-8379.049,13770.305,2196.5671
3.452707,16405.73,1780,766.5815,16254.153,2088.7424
0.68363065,8460.108,1781,-2757.415,-5068.923,-6186.769
3.2246428,11823.801000000001,1782,6900.514,-1547.2789,9475.815999999999
8.137707,16978.92,1784,-6903.241999999999,-6292.124,-14178.793
1.1446755,10833.643,1785,5485.2246,8703.518,-3395.4246
7.616937599999999,15319.623,1787,-13216.743,-3881.5242,6703.9033
6.773543400000001,11029.445,1789,7423.5674,3337.9153,-7442.959
3.6093771,11858.038,1790,6463.4585,4321.2256,-8953.423
8.223587,17149.078,1791,-14774.867,7694.477,4072.9844
5.07753,16859.166,1794,-4664.76,14327.893,-7561.943
6.011979,12391.425,1795,4869.061,-11031.764,-2853.0408
6.066212999999999,11504.82,1796,-561.1029,-5334.6333,10177.806999999999
2.624318,12862.853000000001,1798,-3816.9177,-12060.776000000002,-2328.4727
9.22741,6852.6387,1799,3305.1235,-2757.2273,-5332.215
7.3332825,8018.5645,1800,3152.6843,-7352.488,546.6963
9.538716,12330.415,1803,7581.656999999999,381.32,9716.595
5.2801795,9804.384,1807,-5531.13,-7685.25,-2543.5166
0.88328475,12576.653,1808,-5695.016,-56.007957,11213.2
6.328787,11938.71,1809,-4941.7570000000005,-2350.4604,10610.71
0.96315855,12428.765,1811,-9158.126,-140.74785,8401.376
9.854439,15802.156,1813,9026.589,-2927.4624,12635.616000000002
4.844676,8276.685,1814,6282.69,4699.8447,-2634.9143
3.1269906,9720.326,1815,3195.6565,9173.748,338.91213999999997
2.092605,13233.348,1817,-4001.1992,214.70772000000002,-12612.128999999999
4.409977400000001,17625.03,1818,344.1607,17033.512,-4514.717000000001
9.812101,14244.982,1820,-12895.413999999999,2218.7751,5630.7056
8.367841,12934.791000000001,1823,-12349.766000000001,-3739.7107,898.14856
3.0061352,11316.476,1824,-1497.5271,10410.975,4175.122
2.288211,14226.833999999999,1825,-6082.816,5052.927,-11826.668
1.3844299,12425.258,1826,-5065.0825,-7477.3745,-8533.513
0.5464154,17275.686,1827,-1537.7522,9208.311,-14535.875
3.7125766000000002,17358.492,1831,11821.318000000001,10989.249,-6388.278
4.8427050000000005,6233.299,1832,-190.9976,-438.40405,6214.9287
8.558849,16621.762,1833,8246.269,-4025.8167,13859.106000000002
1.4606458,16585.514,1834,5527.876,15605.3125,998.0445
6.50093,15542.447,1835,15476.256000000001,-1074.7223,-947.6968400000001
7.640376,16296.877,1838,-8475.115,-6810.9487,-12139.67
10.248505999999999,10792.752,1839,2840.5112,5009.081,-9128.203000000001
8.781941999999999,16088.36,1840,13757.968,-8330.593,393.55172999999996
2.4575077999999997,9107.437,1841,-723.8117,870.53296,-9036.795
4.4037724,15887.441,1842,-13181.48,-8705.152,-1696.9629
3.723632,13955.808,1843,-4433.997,12604.175,-4029.7670000000003
4.121628299999999,15563.058,1844,-3186.2776,12883.497,-8128.4624
9.875777000000001,13287.608,1845,-3454.9846,7116.5386,-10676.071000000002
8.791878,17500.105,1847,-13917.625,1803.6044,10454.684000000001
3.7757785000000004,14360.169,1848,-12208.616000000002,5046.24,5630.24
10.131217,14557.204,1849,5495.608,-88.94935,13479.71
3.6362517,12701.728000000001,1851,-12226.005,-3265.7551,-1092.4934
1.8427764,10894.621000000001,1852,-3700.5088,-4788.2246,9059.3545
3.5758078,15103.925,1854,-622.69604,-14758.247,3151.9722
1.0772883999999998,17192.896,1855,15255.946000000002,-7670.138000000001,2005.1846
8.147791999999999,7373.5503,1856,-2270.4556,-1405.6976,-6873.0117
2.4018403999999998,14813.555,1861,14001.909,-2417.314,4188.619000000001
2.924587,7856.1797,1863,3456.93,6882.611,1548.8271
0.75359756,13132.87,1864,1350.7172,11248.406,-6642.379
8.192385,14598.716999999999,1866,-1130.055,-11928.283000000001,8340.357
7.627538,15066.007,1867,6984.691,6159.894,11842.903
4.222534,16060.867,1868,13863.303,-6965.04,-4153.1320000000005
6.2269697,10240.994,1869,-517.23596,-4690.2,9089.139000000001
6.177555,17073.363,1870,-6422.7837,-556.82385,15809.412
5.589703,15056.563999999998,1871,-6034.715999999999,8972.098,-10477.776
5.539043,16226.275,1872,-7802.8257,2194.025,-14056.819
8.327264999999999,12689.985,1873,7902.0444,4276.27,8961.413
6.1879754,16189.6,1874,-8086.379,-4241.9443,-13368.601999999999
2.5210416,14768.037,1875,-6818.9224,-6928.879,11117.007
3.7640998,13549.491000000002,1878,-7744.7925,-2415.976,10852.187
6.135035,8552.232,1879,4885.194,-6913.5015,1216.1646
2.9175336,17601.133,1880,5563.8240000000005,16697.836,-161.30006
6.313924,14013.392,1881,10783.043,7683.9863,-4588.8447
5.0377282999999995,8613.152,1882,-684.92645,-991.2864400000001,-8528.459
8.930297999999999,11591.292,1883,8706.919,1216.4197,7554.3315
7.960685000000001,14069.627,1886,121.787346,4119.562,13452.464
3.1802952,15322.124,1888,7911.946999999999,7260.635,-10929.399
4.917760400000001,17331.12,1890,-9424.555,14417.726,-1916.944
8.446022,17048.006,1891,4829.874,-14031.243999999999,-8392.317
4.775864,7282.281,1892,4572.483,5193.8687,-2268.8643
3.3354042,12862.636,1893,8001.234,6937.835999999999,7300.281
9.368141,12747.405,1894,-7560.6543,-4930.576,9001.235999999999
3.7062085,17552.959,1896,-11009.942,-13660.3,-532.66425
8.812039,15940.405,1898,-6863.3994,-8429.113000000001,-11659.345
1.0936606000000002,16843.963,1899,-1876.8784,-9265.607,-13940.766000000001
4.9845657,16838.84,1900,-1441.6605,11761.1,11964.31
10.300742999999999,14790.083999999999,1902,5529.6759999999995,-9946.578000000001,-9446.42
9.034988,13323.571000000002,1903,6222.4937,5055.1675,-10641.589
9.417622999999999,13301.613000000001,1904,2921.9573,-7389.036999999999,10667.577
3.0336279999999998,12570.641000000001,1905,-8740.179,-5126.357,-7439.8086
4.884702,17126.88,1906,15353.677,5107.219,5613.464
8.242569999999999,13603.774,1908,-1203.6478,-6883.592,-11671.764
7.5914,14983.351,1909,-5429.3516,13950.472,638.17865
7.9527235,14860.865,1912,-5059.8115,-5138.232,12993.93
7.2449713000000004,11638.116000000002,1914,-4019.8687,1518.1882,10815.798999999999
7.381152,16036.197,1915,-3778.4102,-15318.45,2868.5040000000004
2.1270359,17045.518,1917,-6564.7026,-3232.74,-15394.927
8.444198,12210.258999999998,1918,9524.429,2187.9585,7320.4175
2.6794963,8620.598,1919,4475.564,-3793.3787,6316.195
8.39126,12268.796999999999,1922,-4820.3916,7637.2896,8304.155999999999
9.26937,8935.511,1923,2786.1006,-7287.4259999999995,-4355.964
2.5809537999999996,12845.196000000002,1924,12042.73,-3756.31,-2421.126
7.261178500000001,17105.201,1926,9392.839,9864.992,10346.229
2.5702548,10639.583,1927,7462.0645,-2078.5505,7293.6924
9.051134,11883.276000000002,1928,-4409.8965,10326.843,3888.6223
6.575060000000001,15188.069,1930,-1633.3903,2061.428,14958.608999999999
3.6144667,15625.048,1931,11141.343,10604.714,2748.2092
9.93357,17213.025,1932,5768.5684,-15407.697,-5061.0977
5.208367,15535.972,1934,8826.054,4264.956,-12053.1045
3.9921097999999997,17660.379,1935,-8482.038,12207.601999999999,-9535.118
1.128894,12037.464,1937,-5709.9507,-5280.28,9187.799
2.2893279,15086.979,1939,2280.345,1655.1296,14821.521
2.9313421,16838.205,1942,-1028.3824,4305.274,-16245.989
4.8848743,13110.687,1943,-7021.39,10301.17,-4059.075
5.4059525,17341.77,1944,-2563.2334,-7988.1265,15177.503999999999
2.3592857999999994,4553.8906,1947,-3621.0862,2541.475,-1080.0742
4.6538267,16306.261999999999,1948,-5861.335,4539.947,14523.354
1.7637074000000001,16907.291,1949,-9429.726,-10795.162,-8966.673
6.0542164000000005,16814.783,1950,-1904.3466,16689.014,766.3026
7.979943799999999,16839.305,1951,-11930.45,-10850.837,-4846.221
8.976138,12077.66,1952,11861.5,1662.3733,1552.8031
4.787842299999999,16867.98,1953,13398.089,8657.122,-5483.9956
10.330355,13950.05,1954,7007.951,-11423.825,3871.5283
0.51702195,16667.041,1955,-10051.690999999999,4785.8257,12403.614
1.230204,14135.438999999998,1957,-2913.7664,12261.223,-6401.7983
7.715756,16865.953,1958,-967.3611,11582.287,12221.915
3.1768715,16713.596,1959,-9803.14,-13512.642,-806.9948
3.8281233,13494.03,1960,7761.5205,-9686.9795,-5292.4546
4.9272800000000005,14502.222,1961,-6969.741,10109.862,-7715.428000000001
3.0833714,14373.417,1962,-6531.6074,-9079.216,9027.794
1.7192233000000001,15511.094,1966,-2658.9368,5978.9463,14063.296
2.1630545,14312.032,1967,-11757.213,4186.892,7005.1514
5.6370687,5321.7480000000005,1969,4135.1763,-3349.788,15.391502
2.6548392999999995,17082.941000000003,1970,-13321.371000000001,9934.445,-3959.1326
0.6895756,5344.681,1971,17.529917,2512.5132,4717.2646
4.052502,17114.332,1972,796.054,-6448.8867,-15832.83
0.9114796000000001,16515.568,1977,-6788.6206,-3419.3823,14662.417
1.9438857,14546.837,1978,4369.1987,-4904.0933,12979.616000000002
8.869003,4620.0156,1979,-2231.5005,-1480.3285,3764.7812
2.509443,17188.162,1980,16750.783,-1110.4067,3689.3342
1.6261411,16680.031000000003,1981,-619.3306,-13466.487,-9823.115
7.908105,6302.7197,1983,-2271.945,3755.3816,-4523.2344
0.8776729999999999,11105.361,1985,-9725.34,4529.81,2868.3855
3.1888497000000005,15748.173999999999,1986,2195.3035,-2684.3687,-15361.633999999998
9.064795,15946.336000000001,1988,2959.3572,-4729.149,-14938.641000000001
1.2629895,12400.586000000001,1989,-4564.353,2765.7158,-11193.393
3.8238835,16225.358,1990,10128.414,-9906.176,-7908.5493
5.330003,15779.751,1991,-7351.764,9633.189,10107.114
4.325805,10546.798,1992,-8506.902,-1710.2029,5995.2275
7.1541705,17407.01,1993,-2343.7402,12669.966999999999,-11703.966
9.596658,16530.834,1994,3339.7129999999997,12658.934,-10092.877
9.295938,17634.654,1995,-16822.832,-2782.3342,4497.9929999999995
4.170694999999999,15371.498,1996,-515.3475,-14510.19,-5046.955
3.7075422,5898.7383,1997,3453.6404,-3942.4927,-2706.3323
7.088106599999999,17355.281000000003,1998,10947.367,-8470.847,10469.273000000001
3.0959082,15911.798,1999,3687.237,-8405.886999999999,-12997.333
4.795257599999999,15428.508,2000,-1464.0055,-4993.475,14524.488000000001
10.214248,11658.594,2003,9466.982,3793.0093,5649.0825
9.232154,13634.714,2005,-59.848167000000004,-5997.210999999999,12244.808
0.8012056,11780.627,2007,1799.1417,-5305.0366,-10363.534
3.4484690000000002,15772.7,2008,1149.7562,14677.896999999999,5658.22
1.239525,16163.685,2009,-6452.938,13810.796,-5374.5894
8.504017999999999,17169.773,2010,-3246.0266,16476.143,3577.866
3.8646522000000005,17040.785,2016,14168.511,351.8601,-9461.389000000001
1.6036832,16396.343999999997,2017,13188.95,-6536.606,7222.4966
8.627616,15146.511999999999,2018,-4403.4043,-8135.563,11993.309
2.4365354,7404.5109999999995,2019,-6424.0605,-2167.466,-2976.63
4.568612,9329.446,2020,943.096,8530.59,3657.6191
9.562542,16974.49,2022,4304.5776,-3082.5476,-16127.671999999999
2.7876717999999996,17275.941000000003,2023,-12374.305,-11622.713,3201.1326
1.5034806,16588.43,2025,-10460.267,7039.0083,-10780.128
1.8068962,10459.148000000001,2026,5467.954000000001,6947.8247,-5587.7534
6.2032027,12922.951000000001,2027,-4861.22,2255.8901,11759.344
6.801516,13361.663,2028,355.7953,2164.9045,-13180.3125
9.083615,14183.008,2030,-11157.643,-8508.287,-2067.3088
9.949216,15288.901000000002,2032,708.8982,14054.792,-5975.8496
6.5179205,16777.8,2033,7436.943,-3737.7146,-14567.635
6.533504499999999,14776.972,2034,-12617.902,6570.996999999999,3996.178
8.572280000000001,16669.576,2035,11865.684,1240.4358,-11642.236
1.4118177,16330.278,2036,67.13823000000001,13605.99,9030.532
1.2032114,17563.205,2037,13357.506000000001,11401.39,226.99075
6.5873103,14631.745,2038,10616.371000000001,-7487.066,-6732.3457
4.6840625,8691.926,2040,-7153.4087,4824.4556,-1050.2160000000001
10.326285,12405.388,2041,1117.5765,12332.993,-736.1675
10.307564999999999,14639.777,2042,-1803.4503,-3863.6606,14005.098999999998
7.140850500000001,7458.65,2043,604.72095,-6230.168000000001,4055.9559999999997
9.635661,17595.389,2048,7439.5419999999995,-7176.0493,14239.214
1.4054883,12247.223,2049,2226.1265,9822.339,-6968.5356
10.065539,13203.979,2050,-11239.871000000001,3385.4495,6045.584
4.6096234,15098.595,2051,-5313.4087,-6868.649,-12351.393
7.902916,15510.28,2053,14960.419,-1117.4857,-3937.7512
5.398572,17644.379,2054,-8942.916,4934.6714,14387.402
7.255469000000001,6366.5796,2055,-689.42285,4420.6704,-4529.427
7.975504400000001,7609.8203,2057,-3377.3323,-6384.135,-2397.0432
7.7648644,16079.407,2058,1494.6533,14380.992,-7035.654
1.3821583,11221.937,2059,-6.1126830000000005,-10939.569,2501.5288
4.905507599999999,5617.8174,2061,1890.5682,5028.1406,-1644.2097
9.019833,16100.401000000002,2063,-12902.4,-7127.232,6477.156
4.100529,15473.4375,2064,-7886.376,8753.098,10030.733
6.1686034,16035.463,2067,-9028.574,-1238.657,-13194.19
1.5212421,13086.646999999999,2068,9027.196,8423.821,4336.9683
4.8359303,15472.2295,2069,2282.1997,14949.464,3270.3171
5.663983999999999,15972.641000000001,2070,-14660.587,-5911.9243,2289.449
7.8601410000000005,6665.1333,2071,-1360.2987,-103.618095,6524.021
2.521166,14839.267,2073,-9954.565999999999,-10435.402,3494.685
1.8561900000000002,17333.283,2074,-9175.7,-14136.68,4050.1233
2.5668168,9371.729,2075,-7380.0019999999995,-5637.9614,1256.289
2.12977,14546.332,2077,11980.04,6771.996,-4713.2256
4.1731706,15870.194,2078,12023.008,-2641.506,-10016.626
3.8847833,16912.01,2079,-6120.07,15756.729,-535.06934
10.315792,14212.423,2082,4735.962,-9143.282,9796.123
8.987556,8179.5845,2083,6419.4478,2535.2336,-4389.6333
2.0236356,15441.697,2084,-13067.458,-5810.451999999999,5824.6206
3.8246875,13503.247,2085,3002.8823,4400.9185,-12407.751
5.8075795,16736.566000000003,2086,3385.3796,-13957.598999999998,-8592.863000000001
0.59693986,13684.153999999999,2087,-6138.920999999999,-1244.5397,12166.382
6.748479,12009.782,2088,5441.9165,351.02667,-10700.336000000001
5.9897637,10879.033000000001,2091,-4698.5454,9583.703000000001,-2104.6787
2.2458837000000003,17641.615,2092,14339.255,3875.4958,9518.03
4.0432963,14187.201000000001,2096,-1292.3356,8271.325,11453.8955
1.7687743000000002,16657.047,2097,-13107.651000000002,7749.0674,-6752.6787
7.321028999999999,15518.13,2099,-6777.6973,-12092.207,-6975.2197
4.2050767,15572.05,2100,11818.945,3064.2898,9664.957
4.95235,11087.866000000002,2102,4860.5303,5385.531,-8385.2295
6.298561,12516.112,2103,-5873.1025,3358.4119,10529.995
5.761364,15004.127,2104,6182.7793,-13669.157,-226.32008
2.050262,11647.962,2105,-10467.827,2625.5798,4382.4575
3.5481112,12768.919,2108,-10360.628,7352.8022,1280.2213
3.0591592999999997,16519.271,2110,4046.4294,-11312.871000000001,11337.183
5.9067917,9978.912,2111,-4515.648,-245.53911000000002,-8895.354
9.3912325,13859.132,2112,956.19073,-7785.754,-11425.553999999998
2.4416873,15765.478000000001,2113,-12071.553,-124.68016000000001,-10139.643
10.180678,16387.418,2115,1316.8285,-4438.907,15719.719
7.7842174,14689.832,2116,11835.003999999999,7144.477,-4967.9263
8.501274,13060.6455,2119,-8896.021,-380.57306,9554.916
3.3523705,12063.663,2120,5543.522,-4625.380999999999,9664.739
8.478653999999999,9747.821,2122,-5853.8696,7164.9316,-3068.5483
1.1674403,6548.328,2123,2389.0989,2611.3035,-5509.4375
4.678875,12081.577,2124,1832.9208,9304.671999999999,7485.185
3.8919902000000004,15989.112,2125,-11985.498,10450.379,-1670.0708
5.705424,14980.173,2126,-6378.8325,12343.281,-5599.9526
4.7759304,14082.659,2128,-11378.556,-6047.047,5681.812
2.0505111,7585.2734,2129,2925.1604,5319.876,-4547.3867
7.975382000000001,16007.893999999998,2130,-10639.691,10197.033000000001,-6250.61
3.374868,3840.0366,2131,-3475.728,910.9353,-1354.7668
8.687119000000001,16247.892,2132,5361.9307,15335.335,-266.78317000000004
8.135711,17439.23,2133,3722.0056,-4031.9062,16553.463
7.1719894,16722.867,2134,111.539055,13529.653999999999,9828.035
1.3942283000000002,12406.448,2136,-984.1398300000001,7151.2544,-10090.144
10.266841000000001,13779.966999999999,2137,11512.9795,-5641.04,5051.4814
1.222564,17508.17,2138,10369.645,8173.2983,11497.985
3.1434623999999998,15009.942,2140,-5544.4756,-13931.733999999999,-681.1383
3.035199,11429.071000000002,2141,10663.158000000001,-1802.9777,-3697.2952
8.634972,8942.0,2144,-562.2592,8245.712,3413.4243
10.213389,6178.32,2148,5462.0376,-1521.3976,-2454.2065
8.311596,16583.402,2149,-2835.3206,9778.17,13090.362
0.7578581,16923.377,2150,-16208.516000000001,-1400.3931,4660.8574
8.071641,16490.424,2153,-1846.1294,-8300.815999999999,-14128.777
9.669027,13212.83,2154,-1386.505,-12329.936000000002,4541.9346
0.53504103,11031.268,2155,-7588.3438,-418.82956,7995.655
6.739569,12475.185,2156,8738.091999999999,6812.045999999999,-5733.4116
3.4306931000000005,15592.587,2159,-5110.477,-12816.985,7262.003000000001
1.3160323,17240.291,2160,7809.7827,15351.025,-762.217
7.318801,14668.502,2161,14214.9795,-2659.2617,2455.127
2.1259305,11415.778,2162,-3323.2695,9863.916,4688.179
8.456951,16805.084,2163,7759.651,-2286.7869,14729.878
1.1478523999999999,17627.418,2164,3716.1882,4382.1543,-16664.709
9.79593,16917.055,2165,-23.63416,-2025.5347,-16795.338
5.795884,13789.643,2166,-8444.339,-9607.544,-5151.939
6.4744945,11996.843,2168,11377.319,-2016.5186,3227.1504
5.640954499999999,16753.346,2170,7271.8369999999995,11324.257,9977.784
